task_id,split,recon_ok,recon_error,recomputed_call_count,declared_call_count,call_count_agrees,n_nodes,n_edges,depth,n_roots,n_leaves,n_join_nodes,n_fan_out_nodes,n_reused_outputs,n_late_edges,max_reference_distance,mean_reference_distance,n_parallel_branches,critical_path,recomputed_primary_pattern,recomputed_satisfied_patterns,undecidable_patterns,declared_structural_pattern,pattern_agrees,declared_actual_structural_pattern,actual_pattern_agrees,recomputed_answer_type,declared_answer_type,answer_type_agrees,gold_tool_surfaces,gold_primitives,capability_families,declared_workflow_id,declared_cell_tier,declared_query_mode,question_exact_hash,question_skeleton_hash,question_intent_hash
p42_d66035076342,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,shrink_by_rate|exceeds_value,decrease_by_percent|is_greater,arithmetic.binary|comparison,rates_and_ratios.shrink_then_compare,CORE_PROFILE,GRAPH_EXPLICIT,c831f1b50d18b207ba706ffdfbd31bd30929310c33ebb6b4efe76bc0ec5fa484,b7a3768958a0b690572b28f142d26ebfc947251795a1503f574746d10172e288,f2ef7201bd633a914d6afd2d37098111de79867e4d334023e2c12a4936891023
p42_2d6c16ad03c4,train_master_3000,True,,5,5,True,5,4,5,1,1,0,0,0,0,1,1.0,1,0|1|2|3|4,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|shrink_by_rate|combine_amounts|exceeds_value,add|increase_by_percent|decrease_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,inventory.six_step_pipeline,STRUCTURAL_ENRICHMENT,OPERATION_EXPLICIT_GRAPH_IMPLICIT,263f9f2ec942d1eebda39e06813b563ac9ae9040eb677a0d11c9af797e9f7da2,8d04633b79cb6f206f9bf72a2098da6ab910785a6062ec629dc63553ba3f0609,3ad6ea378b9a222e2b836461c0d0bd8ae0e9c2fe59dfdb0ae4db86ea3e0a3576
p42_84f3b1b75185,train_master_3000,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,commerce.four_step_adjust_total,STRUCTURAL_ENRICHMENT,DOMAIN_GROUNDED_IMPLICIT,804ca5a1e5ed8bf7f3474ccd05f6b44fcca0ea9582eb44c0b3ad0f23f9ad5637,50bd12cd6178ffec73697e1fe0b2f30fa809d3dd0ec342221c68313757ce0dfa,a581f41cf4a3fc451b38fecb1d5a9756adf91ce41028b65bc5042ae91aa1998b
p42_bc8ee38dc9b3,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,shrink_by_rate|exceeds_value,decrease_by_percent|is_greater,arithmetic.binary|comparison,statistics.shrink_then_compare,STRUCTURAL_ENRICHMENT,OPERATION_EXPLICIT_GRAPH_IMPLICIT,42fd9dd88062d24cafa671577bac7ca3f51bdd535bbb6cefc6ca879fe58571fa,053f0d0c162aabc53ef49134cace35b21508a86e4eb6b49021a290c8b5ac1608,f9df4838901a005ebf3da1c892888820c3c37837d7614f81e5bb04e00b34f473
p42_980d86680833,train_master_3000,True,,3,3,True,3,2,3,1,1,0,0,0,0,1,1.0,1,0|1|2,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|exceeds_value,add|increase_by_percent|is_greater,arithmetic.binary|arithmetic.binary|comparison,date_time.scale_adjust_compare,CORE_PROFILE,OPERATION_EXPLICIT_GRAPH_IMPLICIT,ab3f1e86cb460fcc93431d980aa2187bfae9af4171cf4a0ff04c3f2c0e65ec33,3eab6956308520003bb416311428d229628cb02e7d07f2250459bf1bfa9f2b58,26ce3ab3e835407ef6493efe1800b8b63e2ae901b7fbe70d25e09fc21bfab1f4
p42_c5baccdf1d23,train_master_3000,True,,3,3,True,3,2,3,1,1,0,0,0,0,1,1.0,1,0|1|2,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|exceeds_value,add|increase_by_percent|is_greater,arithmetic.binary|arithmetic.binary|comparison,text_processing.scale_adjust_compare,CAPABILITY_ENRICHMENT,GRAPH_EXPLICIT,800f7bb61965ee5bee17bfc24d3addc83bd0e09313e95afaab08a4220412bd9e,26f0e1e6070e5c780c0fdbe760cf635d4389448f752163a5eb4494879057ebf8,f2ef7201bd633a914d6afd2d37098111de79867e4d334023e2c12a4936891023
p42_2d0e5987624d,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,statistics.grow_then_add,STRUCTURAL_ENRICHMENT,GRAPH_EXPLICIT,836c064217af0f5f9e3c68b7cb536fba2beb106973d6079499378d3cc2c6a5f1,cdc4dce5ab21d149aa0a1afbef050a95538be6b00742ab239ea785c6b3674e6b,f2ef7201bd633a914d6afd2d37098111de79867e4d334023e2c12a4936891023
p42_f1f7877303f7,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,shrink_by_rate|exceeds_value,decrease_by_percent|is_greater,arithmetic.binary|comparison,personal_finance.shrink_then_compare,CORE_PROFILE,OPERATION_EXPLICIT_GRAPH_IMPLICIT,2ef07fc09466a8872a81facbe0c0a701ef8d714586823ca18463adc814c613f1,6029904509887e9ecdca61a87d5d927c73a92109d76a662392271dd35355c7ea,f9df4838901a005ebf3da1c892888820c3c37837d7614f81e5bb04e00b34f473
p42_e29e5144f748,train_master_3000,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,rates_and_ratios.four_step_adjust_total,STRUCTURAL_ENRICHMENT,DOMAIN_GROUNDED_IMPLICIT,0bf912159f8b1b4f3004e53518a6e61bca9dad1b7448ae8f9b2d5cba9d2873ba,9dc5d289c5ab94aaab8e22cd3ff3ee3008e6e699c37e265dae45bfa5d4e3cfdf,dfd2046662c14f3f0a5e83242ca206f0a2bab970f7b58dec14a6e0564ec9e94d
p42_79e1a5130076,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,commerce.grow_then_add,CORE_PROFILE,GOAL_BASED_IMPLICIT,6b6bba41b75c28b0c178ec60d1cb9b7e71fd12316b49a8c2879791a9da1fa4e7,63b828a5aeabe9abbc39c7042bc331cf344843aec415ef536dfeeed6cf167cbc,0af461324f8468ac9f874d392862f3c380fac0b9e8e69b24d93cdaa79db93e0c
p42_7e19f68ceac0,train_master_3000,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,commerce.four_step_adjust_total,STRUCTURAL_ENRICHMENT,DOMAIN_GROUNDED_IMPLICIT,3d62a00ac8e9ae5ea45245012f78d08bbcce529bfbddaf43df5a5a27973589c5,50bd12cd6178ffec73697e1fe0b2f30fa809d3dd0ec342221c68313757ce0dfa,a581f41cf4a3fc451b38fecb1d5a9756adf91ce41028b65bc5042ae91aa1998b
p42_aff80a82bcb3,train_master_3000,True,,5,5,True,5,4,5,1,1,0,0,0,0,1,1.0,1,0|1|2|3|4,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|shrink_by_rate|combine_amounts|exceeds_value,add|increase_by_percent|decrease_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,energy.six_step_pipeline,STRUCTURAL_ENRICHMENT,GRAPH_EXPLICIT,117d1f54b94f0aa6711a4755b3a1ff7254a3fdda2a75b2ed3ac114a5a6b7649c,d6c55cb2559a29e2922799cd82ab904168a10c574498cd268f81d7e9ab4dc48d,9a2392db71ab90fe9ccf2cd0061d204c04a912fd76e6f73845441d9743336fd3
p42_2ee1ffdeb3fa,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,rates_and_ratios.grow_then_add,CORE_PROFILE,DOMAIN_GROUNDED_IMPLICIT,7ce3c42ea7a44569e895c4e0dbe54975cdfff5cec23c452c9f61efc59cece557,a367f7439379500f00151955a630c7556b56c4f24aab805f525546cfa14ae94f,fb5b164951c0df732c54e401670f34c972528a3461d2f95f0c4f49518e2f2bcf
p42_f2402b0ba44a,train_master_3000,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,rates_and_ratios.four_step_adjust_total,STRUCTURAL_ENRICHMENT,DOMAIN_GROUNDED_IMPLICIT,fe311a89d68adb0f2fb4d17edeb93899dd69d6637a88c5af6ee98a649c3f609d,f358d7ca0a8ef391f49a854fbd4d0d6f0b3c30038ea5999777ed0eaed4d08d40,fb5b164951c0df732c54e401670f34c972528a3461d2f95f0c4f49518e2f2bcf
p42_e515f3790b8b,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,midpoint_value|exceeds_value,average_two|is_greater,statistics|comparison,statistics.two_value_mean_threshold,CORE_PROFILE,GRAPH_EXPLICIT,afb0ce8d597a99cf2bac205e8f23eb076263e78a75a90af85e1e4478229e7900,9d0f9946e9540829b81a8408379e469c523c47a94ea09d9485ea50cc9470db1d,9a2392db71ab90fe9ccf2cd0061d204c04a912fd76e6f73845441d9743336fd3
p42_4c05358a494c,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,shrink_by_rate|exceeds_value,decrease_by_percent|is_greater,arithmetic.binary|comparison,quality_control.shrink_then_compare,STRUCTURAL_ENRICHMENT,GOAL_BASED_IMPLICIT,84f06a3e6773b19b31b779f2b42fcdcddf7a482a98be0a0e55707ab013f65dff,6f57a567ac1d24e1ce50507775704dd164dec34c687bd6a0a87247a34caa7ddf,815a7dbc5e95234da00676f06c0faaefef9b8150f568adfacf591f428a9e18f6
p42_8c671c910798,train_master_3000,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,threshold_decision.four_step_adjust_total,STRUCTURAL_ENRICHMENT,OPERATION_EXPLICIT_GRAPH_IMPLICIT,cd1c0a80073ebfe864b08b00abdc1986bcfc481b647f7f0b1c8034d819acd752,de73057a72ebda287a7586f89c1b23fb90de06722e4995c8fea97851eb22e82a,7ad6704df2d63a884b8177de5244b05254ab7be8cedc1613330423b34bbf9858
p42_dbee7cd970ab,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,grow_by_rate|exceeds_value,increase_by_percent|is_greater,arithmetic.binary|comparison,personal_finance.adjust_compare,CORE_PROFILE,GOAL_BASED_IMPLICIT,c3bf81064f8d838b9217477f8174e0cd83c5c038b5fa007359c70278599a7eb3,4319594aeaa7e0589d40f01b19a78d163c34014f7835df963dee2e2efa0beaa1,d9d7d2f3ab7848e1b01de72a391c36e7de8f4a12fb7d92784e705ebcee7dfa31
p42_db8ac5158ec3,train_master_3000,True,,5,5,True,5,4,5,1,1,0,0,0,0,1,1.0,1,0|1|2|3|4,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|shrink_by_rate|combine_amounts|exceeds_value,add|increase_by_percent|decrease_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,commerce.six_step_pipeline,STRUCTURAL_ENRICHMENT,GRAPH_EXPLICIT,7a7e7357517a1793f839a3fc98ba2d97bff6d0fd327203d980757b8e7efafaf4,35dc757c19725f0de03f8130f1aad48774c0c24aeba335021328480cb13d68e7,9a2392db71ab90fe9ccf2cd0061d204c04a912fd76e6f73845441d9743336fd3
p42_65181dabb05d,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,shrink_by_rate|exceeds_value,decrease_by_percent|is_greater,arithmetic.binary|comparison,measurement.shrink_then_compare,CORE_PROFILE,GOAL_BASED_IMPLICIT,ff21adbfb740d0f6994af150b6936e08418fe4e9eeeb871205219c8ca8ba2e63,a9bba97342c63575dd20e619ca45d83552f770183846b444b11d4794c0dacf01,815a7dbc5e95234da00676f06c0faaefef9b8150f568adfacf591f428a9e18f6
p42_5195984cedfd,train_master_3000,True,,5,5,True,5,4,5,1,1,0,0,0,0,1,1.0,1,0|1|2|3|4,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|shrink_by_rate|combine_amounts|exceeds_value,add|increase_by_percent|decrease_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,commerce.six_step_pipeline,STRUCTURAL_ENRICHMENT,GRAPH_EXPLICIT,f405fc7d4762e2d3a28593ed0773ff0ff55fb41e7038558fd055ae39292e41ef,ac606076e7a95e43a0307bdf4d4e0419cc65ebe82f6a771025ba1c9d39bc61ce,9a2392db71ab90fe9ccf2cd0061d204c04a912fd76e6f73845441d9743336fd3
p42_f437d3650279,train_master_3000,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,operations.four_step_adjust_total,STRUCTURAL_ENRICHMENT,OPERATION_EXPLICIT_GRAPH_IMPLICIT,e18b2879a8991ea4fe5b9785eccc0885d8e0a4bd0f318786211c2cf5b86f2521,cf88aa9c3b247fc8ea1e4305f4518390bec1e0b7980c72fa7d9e831bc815102f,7ad6704df2d63a884b8177de5244b05254ab7be8cedc1613330423b34bbf9858
p42_776bd623cf01,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,shrink_by_rate|exceeds_value,decrease_by_percent|is_greater,arithmetic.binary|comparison,quality_control.shrink_then_compare,STRUCTURAL_ENRICHMENT,GOAL_BASED_IMPLICIT,9672ce460b8269e5f5dd185fe3c762d2a0159dc3948c2e1961195dbcc5b46267,6f57a567ac1d24e1ce50507775704dd164dec34c687bd6a0a87247a34caa7ddf,815a7dbc5e95234da00676f06c0faaefef9b8150f568adfacf591f428a9e18f6
p42_219a135f00cb,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,quality_control.grow_then_add,STRUCTURAL_ENRICHMENT,SEMI_IMPLICIT,3efb7bacf29cafdd9c83219062191d510460a6051fd14102dfb16038707f916c,8db15227182eb432ad7176f629368146494b74af0311a0c9a3e2250d72e40118,bf6a2235b91f0319e9af3a4d40e066185b8bfc1b26a420f1770cbe5977d434df
p42_99e18e1d722e,train_master_3000,True,,5,5,True,5,4,5,1,1,0,0,0,0,1,1.0,1,0|1|2|3|4,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|shrink_by_rate|combine_amounts|exceeds_value,add|increase_by_percent|decrease_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,statistics.six_step_pipeline,STRUCTURAL_ENRICHMENT,DOMAIN_GROUNDED_IMPLICIT,da1a65ee77822380ffaf6d8eb23c2183e54420599df54d4d3fa0934d6c0c7b1c,f504882da8057d141b9033c7f7072b7d450c291efcf3a6a64d0d0dec1900fca5,b751501e1c00f44c8dc47cec2258fa99b91a6f6f667ba615692576aa2bed611d
p42_b4f0e0440314,train_master_3000,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,travel_distance.four_step_adjust_total,STRUCTURAL_ENRICHMENT,GOAL_BASED_IMPLICIT,9e4ea4ee7ca72b0a62e8242fd3e31a5d515b7406033195d4a1645693a50252b3,06414d8e0900c1c2fe78c87c76df1428da569e70cecbb5aa36c5df9febda21d4,e7756da0e0dcfdb46996de35b1753599e3364da1af4b5e2cd359c8e7a61c54a7
p42_534f2cb37fed,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,float,,,portion_by_rate|reduce_amount,percent_of|subtract,arithmetic.binary|arithmetic.binary,commerce.portion_then_remaining,CORE_PROFILE,SEMI_IMPLICIT,d3adf5b246a1ad84ae186a63fe8c2502b4d62c9d141a84ddc3a9062c34854f51,42045336740500bdb83974e22446662c277be9f97079fe4a1905c07bf99df4e8,08f6e90f1fec26a4d6e248c38b82a4eab1a3b45d4978d6eb5ad1d1b1061b4e55
p42_408c0ce63d1b,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,personal_finance.grow_then_add,CORE_PROFILE,GRAPH_EXPLICIT,d39fdb7bcc46d722033431558235005e81bee9033948f4b3dc570dd36aacdf1f,94a1bc269cf199bb8f9c7a4f96ada0d9b4e199782b560a591d5c9706ea220bb9,f2ef7201bd633a914d6afd2d37098111de79867e4d334023e2c12a4936891023
p42_153c8b5033b5,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,float,,,portion_by_rate|reduce_amount,percent_of|subtract,arithmetic.binary|arithmetic.binary,commerce.portion_then_remaining,CORE_PROFILE,SEMI_IMPLICIT,fc8d3cf3b1c277a4e81bc639609e9ddcf399761a3b55d6a634cdb129699530f1,42045336740500bdb83974e22446662c277be9f97079fe4a1905c07bf99df4e8,08f6e90f1fec26a4d6e248c38b82a4eab1a3b45d4978d6eb5ad1d1b1061b4e55
p42_79059bc64c8f,train_master_3000,True,,5,5,True,5,4,5,1,1,0,0,0,0,1,1.0,1,0|1|2|3|4,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|shrink_by_rate|combine_amounts|exceeds_value,add|increase_by_percent|decrease_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,statistics.six_step_pipeline,STRUCTURAL_ENRICHMENT,DOMAIN_GROUNDED_IMPLICIT,6c9bdcb8791a0e9da35a0b3913b619dd12cb6d763102d8d20f88a8710dc3c2d7,f504882da8057d141b9033c7f7072b7d450c291efcf3a6a64d0d0dec1900fca5,b751501e1c00f44c8dc47cec2258fa99b91a6f6f667ba615692576aa2bed611d
p42_f60c32254a77,train_master_3000,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,inventory.four_step_adjust_total,STRUCTURAL_ENRICHMENT,GRAPH_EXPLICIT,20c1a80bb3372d84e4f8391539e6917c836564f0ebdc3a4bb240da6b7162b401,47636a126956fdfd11b87da5149546159d7c1d2171558c8f31569d8000d23b9b,f2ef7201bd633a914d6afd2d37098111de79867e4d334023e2c12a4936891023
p42_e51274c7e6aa,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,shrink_by_rate|exceeds_value,decrease_by_percent|is_greater,arithmetic.binary|comparison,inventory.shrink_then_compare,CORE_PROFILE,SEMI_IMPLICIT,0f53eb9d802ab4908a068a55f532adfaf67f1bf1bfac0344bd15eed3565eb3c7,1c70681a16f19c9408c18aa114477650156b96523c7e0cd84f455f96e6e39714,bf6a2235b91f0319e9af3a4d40e066185b8bfc1b26a420f1770cbe5977d434df
p42_39785f8b8286,train_master_3000,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,commerce.four_step_adjust_total,STRUCTURAL_ENRICHMENT,DOMAIN_GROUNDED_IMPLICIT,3bbda3360e07c2dbf62e68e24305089f4d6131894660e618007e5c2b28a7ea4a,b491f2c6933eb3f1f2088359a928374b5e62d89dcc62caa30783bf06ab4e96e0,a581f41cf4a3fc451b38fecb1d5a9756adf91ce41028b65bc5042ae91aa1998b
p42_cc929a9cbec8,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,shrink_by_rate|exceeds_value,decrease_by_percent|is_greater,arithmetic.binary|comparison,inventory.shrink_then_compare,CORE_PROFILE,SEMI_IMPLICIT,c5520a83fc5d7bb044ea6a989429669be9ffd159b8dbfb17de10348c7699f567,1c70681a16f19c9408c18aa114477650156b96523c7e0cd84f455f96e6e39714,bf6a2235b91f0319e9af3a4d40e066185b8bfc1b26a420f1770cbe5977d434df
p42_a02f3c59593d,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,shrink_by_rate|exceeds_value,decrease_by_percent|is_greater,arithmetic.binary|comparison,statistics.shrink_then_compare,STRUCTURAL_ENRICHMENT,OPERATION_EXPLICIT_GRAPH_IMPLICIT,b9f1a14eeab63e239be14811b669eef0be15e6042fd4debb1a474d962d65fab6,053f0d0c162aabc53ef49134cace35b21508a86e4eb6b49021a290c8b5ac1608,f9df4838901a005ebf3da1c892888820c3c37837d7614f81e5bb04e00b34f473
p42_6085895b4097,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,rates_and_ratios.grow_then_add,CORE_PROFILE,DOMAIN_GROUNDED_IMPLICIT,2a9189dd78bd8c9c8673c7eaae2cc53e8d9b5ed4383fc57b1179b7851a461b5c,a367f7439379500f00151955a630c7556b56c4f24aab805f525546cfa14ae94f,fb5b164951c0df732c54e401670f34c972528a3461d2f95f0c4f49518e2f2bcf
p42_8664c5478049,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,rates_and_ratios.grow_then_add,CORE_PROFILE,DOMAIN_GROUNDED_IMPLICIT,9587101dc187ae3d8bf986fc58c2d7f8c23b73ebf9526db2c1a73b52e7de86dd,f28a920e91be9af8e6d2527fd11cf436d45978a338fb2c4ba65e93daf7792967,dfd2046662c14f3f0a5e83242ca206f0a2bab970f7b58dec14a6e0564ec9e94d
p42_7573560fbb3e,train_master_3000,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,rates_and_ratios.grow_then_add,CORE_PROFILE,DOMAIN_GROUNDED_IMPLICIT,e948b8742d5327657494085208b3eac1baa6c59cd08c2d1ba3b47a35b246fb2a,a367f7439379500f00151955a630c7556b56c4f24aab805f525546cfa14ae94f,fb5b164951c0df732c54e401670f34c972528a3461d2f95f0c4f49518e2f2bcf
