task_id,gold_call_count,gold_motif,gold_first_tool,C0_win,E1_win,E2_win,C0_failure,E1_failure,E2_failure,C0_num_calls,E1_num_calls,E2_num_calls,C0_first_tool,E1_first_tool,E2_first_tool,C0_executable,E1_executable,E2_executable,transition
3d10c865-7662-4964-bfe2-fd47e5b41273,12,long_chain,multiply,False,False,False,no tool call,no tool call,"correct keys, wrong argument values",0,0,6,,,multiply,False,False,True,stable_loss
3d2db0a1-2044-4033-97d0-3f82b93e55bd,7,long_chain,multiply,True,True,True,success,success,success,1,1,1,multiply,multiply,multiply,True,True,True,stable_win
3d531a7b-f887-450f-8b00-a868e555e918,2,linear_dependency,get_first_key,True,True,True,success,success,success,2,2,2,get_first_key,get_first_key,get_first_key,True,True,True,stable_win
3d68ecaf-034d-46a3-b9ca-c009d54cd936,2,linear_dependency,power,True,True,True,success,success,success,2,2,2,power,power,power,True,True,True,stable_win
3d88feda-eeb4-4ef3-bd45-6f53bbffff11,9,long_chain,subtract,False,False,False,wrong tool,wrong tool,executable trajectory ending wrong result,3,2,2,multiply,subtract,subtract,True,True,False,stable_loss
3db22c94-70c3-4b2a-8e73-6aec018e01bb,9,long_chain,subtract,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",3,3,3,divide,divide,divide,True,True,True,stable_loss
3dc09ed5-bf3e-4aaf-827b-597690c8b7c5,4,fan_in,multiply,True,True,True,success,success,success,4,4,4,multiply,multiply,multiply,True,True,True,stable_win
3df11343-0943-44cd-9caa-7191dea7d6be,4,fan_in,divide,True,True,True,success,success,success,2,3,2,divide,divide,divide,True,True,True,stable_win
3e23d38f-95ac-4ec8-842e-f7ab9f1be7d0,6,long_chain,volume_cube,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",5,5,5,volume_cube,volume_cube,volume_cube,True,True,True,stable_loss
3e45d5f1-f141-4cec-b2a5-a53cd05ddb0c,4,fan_in,subtract,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
3e68220d-7e85-44d1-bcce-37dab39ef1f2,4,fan_in,divide,True,True,True,success,success,success,4,4,4,add,add,add,True,True,True,stable_win
3e99b589-8cda-4a31-ab0c-a8040f86b649,6,long_chain,divide,True,True,True,success,success,success,3,2,2,multiply,multiply,multiply,True,True,True,stable_win
3ef15f18-9bfb-404e-9fca-fe7b88f5e633,8,long_chain,add,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
3f22f028-b78c-4127-9f68-09f4ec8a84e5,8,long_chain,subtract,True,True,False,success,success,parse/format error,3,4,2,divide,divide,divide,True,True,True,gained_E1_lost_E2
3f238e24-2a17-4621-8772-0576600c4b56,6,long_chain,divide,True,True,True,success,success,success,3,3,3,subtract,subtract,subtract,True,True,True,stable_win
3f2bc63d-be93-4575-8013-1eb180ddfbb5,5,long_chain,add,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",2,2,2,divide,divide,divide,True,True,True,stable_loss
3f50ec13-757f-4270-80cd-1fd2b0b1b89d,3,fan_in,divide,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",1,1,1,divide,divide,divide,True,True,True,stable_loss
3f5153aa-ea03-4045-94b3-523fd229373f,2,linear_dependency,subtract,False,False,False,wrong tool,wrong tool,wrong tool,3,3,3,add,add,add,True,True,True,stable_loss
3f62db24-5089-4f1c-a461-837f1498207a,5,long_chain,divide,True,True,True,success,success,success,1,2,2,divide,divide,divide,True,True,True,stable_win
3f65525e-d400-455f-b5b1-5139d3264086,3,linear_dependency,subtract,False,True,True,wrong tool,success,success,3,2,2,multiply,multiply,multiply,True,True,True,gained_E1_kept_E2
3f6754e4-0a9d-405f-b3c9-925e9038ef5b,3,linear_dependency,subtract,True,True,True,success,success,success,3,3,3,subtract,subtract,subtract,True,True,True,stable_win
3f8be461-f9fe-46b6-91b7-69d977c2dab5,4,linear_dependency,multiply,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
3fbf0c1d-ef09-4354-a9e0-207deb35c439,2,linear_dependency,calculate_elastic_modulus,False,False,False,"correct keys, wrong argument values",too few calls,too few calls,1,1,1,calculate_elastic_modulus,calculate_elastic_modulus,calculate_elastic_modulus,True,True,True,stable_loss
3fd76ece-fde3-4533-b1e5-be38b33f73ae,2,linear_dependency,find_max_of_two_numbers,True,True,True,success,success,success,2,2,2,find_max_of_two_numbers,find_max_of_two_numbers,find_max_of_two_numbers,True,True,True,stable_win
3ff4841a-a7e0-4f6c-ba07-2e1071d2c500,2,linear_dependency,clean_words,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,clean_words,clean_words,clean_words,False,False,False,stable_loss
406d0c79-b87a-4a04-885d-81ac834107e9,3,linear_dependency,subtract,True,True,True,success,success,success,3,3,3,subtract,subtract,subtract,True,True,True,stable_win
4087a90d-d0f5-4bfb-9900-0995322dc02e,4,fan_in,divide,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
4095817a-86ea-46e1-b67c-7e3570fd87a3,2,linear_dependency,strip_control_characters,True,True,True,success,success,success,2,2,2,strip_control_characters,strip_control_characters,strip_control_characters,True,True,True,stable_win
4117385e-9a3b-4770-b562-279b65b0a135,3,fan_in,add,True,True,True,success,success,success,3,3,3,subtract,subtract,subtract,True,True,True,stable_win
411ad462-eed5-410a-b379-32870510f7ba,2,linear_dependency,divide_without_remainder,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,divide_without_remainder,divide_without_remainder,divide_without_remainder,False,False,False,stable_loss
411ee71f-c1d9-4047-b84e-9ecd98dec138,3,fan_in,subtract,False,False,False,no tool call,no tool call,wrong tool,0,0,3,,,multiply,False,False,True,stable_loss
412f9435-86fc-4aaa-8005-a082caefbd69,3,linear_dependency,divide,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
4156224c-b760-4b07-9ab2-2835fff4d77d,7,long_chain,multiply,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",5,5,5,multiply,multiply,multiply,True,True,True,stable_loss
41740e14-4b60-4cae-b974-dcd08502b4a1,2,linear_dependency,add,True,True,True,success,success,success,2,2,2,add,add,add,True,True,True,stable_win
4181facd-49ba-4f9d-8ced-f01adcdd8782,8,long_chain,multiply,False,False,True,"correct trajectory, wrong final answer",no tool call,success,2,0,1,multiply,,divide,True,False,True,gained_after_E2_only
41854b4d-a155-4cef-815f-9b1ce7ce5c64,3,linear_dependency,divide,True,True,True,success,success,success,3,3,3,divide,divide,divide,True,True,True,stable_win
41b60c1c-6d88-4a34-9242-2aacf2837738,3,fan_in,add,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
41cbe4ff-49e3-47dc-8c87-9aeff22d569a,2,linear_dependency,find_nth_fibonacci_memoized,False,False,False,"correct trajectory, wrong final answer","correct trajectory, wrong final answer","correct trajectory, wrong final answer",2,2,2,find_nth_fibonacci_memoized,find_nth_fibonacci_memoized,find_nth_fibonacci_memoized,True,True,True,stable_loss
42143b4c-1a3d-4f30-a3a6-c5e10facc1fe,5,long_chain,divide,False,False,False,executable trajectory ending wrong result,no tool call,wrong tool,3,0,5,multiply,,divide,False,False,True,stable_loss
4273b353-d413-41a4-8450-e0ddc619e324,6,long_chain,add,False,False,True,"correct keys, wrong argument values","correct keys, wrong argument values",success,4,3,3,multiply,multiply,multiply,True,True,True,gained_after_E2_only
42771979-8e49-4bd2-845b-231d4c8d9760,5,long_chain,subtract,True,True,True,success,success,success,3,3,3,multiply,multiply,multiply,True,True,True,stable_win
42c97dd0-2684-4c6a-a6cb-91c85788531d,3,linear_dependency,multiply,True,True,True,success,success,success,3,3,3,multiply,multiply,multiply,True,True,True,stable_win
432c71fe-ea44-4ff1-a575-b5fe6167ad0b,9,long_chain,divide,True,False,True,success,executable trajectory ending wrong result,success,1,4,5,divide,power,power,True,False,True,lost_E1_regained_E2
43928d2f-402c-46bd-9e94-2994f3163b69,3,linear_dependency,multiply,True,True,True,success,success,success,2,2,2,multiply,multiply,multiply,True,True,True,stable_win
444573c6-a01c-4694-bf09-c57a40cc3ae4,2,linear_dependency,random_case,False,False,False,"correct tool, wrong argument keys","correct tool, wrong argument keys","correct tool, wrong argument keys",2,2,2,random_case,random_case,random_case,True,True,True,stable_loss
446e7dde-881f-46a6-ae6e-9991855892a4,2,linear_dependency,diff_adjacent,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,diff_adjacent,diff_adjacent,diff_adjacent,False,False,False,stable_loss
449a8672-1f24-4e89-9e8d-70661d89a8eb,4,fan_in,divide,True,True,True,success,success,success,4,4,2,inverse,subtract,subtract,True,True,True,stable_win
44a128c6-b11c-4291-be1c-fe34f6b93ed8,3,linear_dependency,multiply,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
44abad5a-d269-475f-a7ff-4795e59aec39,2,linear_dependency,convert_binary_to_integer,True,True,True,success,success,success,2,2,2,convert_binary_to_integer,convert_binary_to_integer,convert_binary_to_integer,True,True,True,stable_win
44ed2df4-0f98-4839-b8ab-c0aa5c03e8b2,3,fan_in,add,True,True,True,success,success,success,1,1,1,add,add,add,True,True,True,stable_win
44fa9fda-8603-41e1-94ae-67ba830613cf,5,long_chain,power,True,True,True,success,success,success,5,5,5,power,power,multiply,True,True,True,stable_win
450bfa63-6cc1-4d7e-89e1-2515196dc0ee,2,linear_dependency,divide,False,False,False,wrong tool,no tool call,wrong tool,2,0,2,divide,,divide,True,False,True,stable_loss
4511ccb4-e31c-4cc8-b585-04dda07d21cf,2,linear_dependency,moving_average,True,True,False,success,success,"correct trajectory, wrong final answer",2,2,2,moving_average,moving_average,moving_average,True,True,True,gained_E1_lost_E2
453e02e3-d928-41c4-b059-9b6aee990044,3,linear_dependency,subtract,True,True,True,success,success,success,2,2,2,multiply,multiply,multiply,True,True,True,stable_win
45940405-9fe6-4e9f-b953-a380c0a6dd8f,9,long_chain,multiply,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
45b5167f-c781-402e-a8b4-313578d97b76,4,fan_in,multiply,True,True,True,success,success,success,3,3,3,add,add,add,True,True,True,stable_win
45cfe968-1b10-4cc4-a187-4f5c3d30cb8b,2,linear_dependency,select_pairs,True,True,True,success,success,success,2,2,2,select_pairs,select_pairs,select_pairs,True,True,True,stable_win
45ef0306-390e-477b-a5f9-86b5457a0b82,2,linear_dependency,divide,False,False,False,"correct tool, wrong argument keys","correct tool, wrong argument keys","correct tool, wrong argument keys",2,2,2,multiply,multiply,multiply,True,True,True,stable_loss
45fb49e5-34cb-48f8-914a-1e49a5b69102,2,linear_dependency,convert_bin_to_dec,True,True,True,success,success,success,2,2,2,convert_bin_to_dec,convert_bin_to_dec,convert_bin_to_dec,True,True,True,stable_win
4621c06b-197b-4738-b975-58a5af3be6b6,4,fan_in,subtract,True,True,True,success,success,success,3,3,3,divide,divide,divide,True,True,True,stable_win
46481c78-d947-4038-a945-c1dd635f3f7c,6,long_chain,inverse,False,False,False,no tool call,no tool call,parse/format error,0,0,0,,,,False,False,False,stable_loss
466a901f-f700-4e5c-8b45-984e29b3e97f,4,fan_in,divide,True,False,False,success,no tool call,no tool call,1,0,0,divide,,,True,False,False,lost_after_E1
46ece392-be20-476d-83c2-7201a2d08b1a,11,long_chain,divide,True,True,True,success,success,success,7,6,5,inverse,add,multiply,True,True,True,stable_win
46f440b4-121a-4bde-b72f-44d8feff587d,8,long_chain,multiply,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
47342c39-7c8d-4583-8135-cfd39372a0ff,2,linear_dependency,subtract,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
476bc827-5ff7-4601-ae20-cca2ebb53362,2,linear_dependency,csv_format,True,True,True,success,success,success,2,2,2,csv_format,csv_format,csv_format,True,True,True,stable_win
47951d60-637d-4723-a9b8-b8fab85af324,12,long_chain,divide,False,False,False,"correct keys, wrong argument values",executable trajectory ending wrong result,"correct keys, wrong argument values",4,4,4,divide,divide,divide,True,False,True,stable_loss
47c68fdc-38e9-492e-b5f2-118a3d68088b,4,fan_in,add,True,True,True,success,success,success,4,4,4,divide,divide,divide,True,True,True,stable_win
47da016f-4d89-4f59-bb1d-d801f241f2e4,2,linear_dependency,random_alphanumeric_string,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,random_alphanumeric_string,random_alphanumeric_string,random_alphanumeric_string,False,False,False,stable_loss
47e99ea3-6afe-4fec-87ea-bbd2847d8f79,4,fan_in,multiply,True,True,True,success,success,success,2,2,2,divide,divide,divide,True,True,True,stable_win
47eb07e5-6b4e-4f92-a26d-77ae619ac030,2,linear_dependency,convert_positive_int_to_binary_string,False,False,False,parse/format error,parse/format error,parse/format error,0,0,0,,,,False,False,False,stable_loss
47fbefed-c16e-4a5c-a88a-ac17e2d5c863,4,linear_dependency,multiply,True,True,True,success,success,success,2,2,2,multiply,multiply,multiply,True,True,True,stable_win
4812e166-3663-4ebe-9671-daa88afb4e1d,5,long_chain,multiply,True,True,True,success,success,success,3,2,2,multiply,multiply,divide,True,True,True,stable_win
482277ec-7970-4461-8380-d62a911b3cc1,2,linear_dependency,subtract,True,True,True,success,success,success,2,2,2,subtract,subtract,subtract,True,True,True,stable_win
4823f429-5401-41a3-ad61-259f7a85a7a1,6,long_chain,add,False,False,False,"correct keys, wrong argument values",wrong tool,wrong tool,2,1,1,divide,divide,divide,True,True,True,stable_loss
486ef9ec-68c7-42e3-a9e6-b7167a0c888e,23,long_chain,multiply,True,True,True,success,success,success,10,4,4,divide,divide,divide,True,True,True,stable_win
48e8440a-804d-425b-b8b9-0699d4b85788,2,linear_dependency,cube_edge_by_volume,True,True,True,success,success,success,2,2,2,cube_edge_by_volume,cube_edge_by_volume,cube_edge_by_volume,True,True,True,stable_win
48fdeea6-6a06-4a60-8b8f-b0e425761d1a,2,linear_dependency,divide,True,True,True,success,success,success,1,1,1,multiply,multiply,multiply,True,True,True,stable_win
490308d0-6cc5-4616-a062-c3812a4e96fa,4,linear_dependency,subtract,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",3,3,3,multiply,multiply,multiply,True,True,True,stable_loss
4938a049-5c5d-4c76-b320-d9f39060cb90,4,fan_in,add,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
49425cf8-7391-4668-9cd1-62001d13b42e,3,fan_in,multiply,True,True,True,success,success,success,3,3,3,multiply,multiply,multiply,True,True,True,stable_win
4963e069-c79f-4453-806f-2a4147a69be9,3,linear_dependency,subtract,False,True,False,no tool call,success,"correct keys, wrong argument values",0,3,1,,divide,divide,False,True,True,gained_after_E1_lost_E2
49b9dec0-3ae5-4765-9d4d-10a32e377b77,7,long_chain,multiply,True,True,True,success,success,success,3,3,3,multiply,multiply,multiply,True,True,True,stable_win
49c723a6-9995-4055-be20-60a97632d0d7,2,linear_dependency,max_dist_from_x_axis,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,max_dist_from_x_axis,max_dist_from_x_axis,max_dist_from_x_axis,False,False,False,stable_loss
4a2b120f-efe7-493e-8e07-da7d93909b6e,4,fan_in,divide,True,True,True,success,success,success,5,5,3,add,add,add,True,True,True,stable_win
4a6b0fd5-d75b-47c0-8130-ff584963f6c4,4,fan_in,divide,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",2,2,2,divide,divide,divide,True,True,True,stable_loss
4a6ee89a-2122-4e68-81d0-a52608c90f25,5,long_chain,add,True,True,True,success,success,success,5,5,5,add,add,add,True,True,True,stable_win
4ab90654-95ad-45f9-9bbb-51fd79337015,3,linear_dependency,cube_edge_by_volume,True,True,True,success,success,success,1,1,1,multiply,multiply,multiply,True,True,True,stable_win
